Orden;Tipo Contenedor;Modelo;Lote;Distrito;Barrio;Carga;Coordenda X;Coordenada Y;Latitud;Longitud;Código Situado;Dirección
33671;Vidrio;V 3100 CS;3;CARABANCHEL;VISTA ALEGRE;Carga Superior;436903,406;4470539,945;40,383061996926;-3,743351840832;CS_114_012;CALLE NUESTRA SEÑORA DE LA LUZ, 13
33672;Resto;R 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436905,226;4471389,335;40,390713812732;-3,743414527247;CL_104_003;CALLE VIA CARPETANA, 342
33673;Resto;R 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436905,226;4471389,335;40,390713812732;-3,743414527247;CL_104_003;CALLE VIA CARPETANA, 342
33674;PMB;E 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436905,226;4471389,335;40,390713812732;-3,743414527247;CL_104_003;CALLE VIA CARPETANA, 342
33675;Orgánica;O 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436905,226;4471389,335;40,390713812732;-3,743414527247;CL_104_003;CALLE VIA CARPETANA, 342
33676;Papel-Cartón;PC 3100 CS;1;LATINA;LOS CARMENES;Carga Superior;436856,897;4472890,313;40,404231592437;-3,744132773127;CS_101_038;CALLE ANSAR, 90
33677;Vidrio;V 3100 CS ABATIBLE;1;LATINA;LOS CARMENES;Carga Superior Abatible;436856,897;4472890,313;40,404231592437;-3,744132773127;CS_101_038;CALLE ANSAR, 90
33678;Resto;R 2750 CL;3;CARABANCHEL;PUERTA BONITA;Carga Lateral;437257,347;4469704,726;40,375564688178;-3,739100100751;CL_115_034;CALLE BELZUNEGUI, 24
33679;PMB;E 2750 CL;3;CARABANCHEL;PUERTA BONITA;Carga Lateral;437257,347;4469704,726;40,375564688178;-3,739100100751;CL_115_034;CALLE BELZUNEGUI, 24
33680;Orgánica;O 2750 CL;3;CARABANCHEL;PUERTA BONITA;Carga Lateral;437257,347;4469704,726;40,375564688178;-3,739100100751;CL_115_034;CALLE BELZUNEGUI, 24
33681;Papel-Cartón;PC 3100 CS;1;LATINA;LUCERO;Carga Superior;436380,441;4472894,975;40,404237319271;-3,749747753300;CS_103_031;CALLE CEBREROS, 77
33682;Vidrio;V 3100 CS;1;LATINA;LUCERO;Carga Superior;436380,441;4472894,975;40,404237319271;-3,749747753300;CS_103_031;CALLE CEBREROS, 77
33683;Papel-Cartón;PC 3100 CS;1;LATINA;LUCERO;Carga Superior;436743,432;4472903,841;40,404344845353;-3,745471179762;CS_103_046;CALLE SEPULVEDA, 107
33684;Vidrio;V 3100 CS;1;LATINA;LUCERO;Carga Superior;436743,432;4472903,841;40,404344845353;-3,745471179762;CS_103_046;CALLE SEPULVEDA, 107
33685;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;PUERTA BONITA;Carga Superior;436944,896;4469483,281;40,373546229256;-3,742758534158;CS_115_040;CALLE ALBOX, 19
33686;Vidrio;V 3100 CS;3;CARABANCHEL;PUERTA BONITA;Carga Superior;436944,896;4469483,281;40,373546229256;-3,742758534158;CS_115_040;CALLE ALBOX, 19
33687;Papel-Cartón;PC 3100 CS;1;LATINA;LUCERO;Carga Superior;436323,73;4471958,325;40,395795262278;-3,750322344832;CS_103_002;CALLE DUQUESA DE PARCENT, 96
33688;Vidrio;V 3100 CS;1;LATINA;LUCERO;Carga Superior;436323,73;4471958,325;40,395795262278;-3,750322344832;CS_103_002;CALLE DUQUESA DE PARCENT, 96
33689;PMB;E 800 CT;1;LATINA;LUCERO;Carga Trasera;436481,106;4473020,156;40,405372685700;-3,748574019099;CT_103_050;CALLE CEBREROS, 76
33690;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436481,106;4473020,156;40,405372685700;-3,748574019099;CT_103_050;CALLE CEBREROS, 76
33691;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436481,106;4473020,156;40,405372685700;-3,748574019099;CT_103_050;CALLE CEBREROS, 76
33692;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436481,106;4473020,156;40,405372685700;-3,748574019099;CT_103_050;CALLE CEBREROS, 76
33693;PMB;E 800 CT;1;LATINA;LUCERO;Carga Trasera;436481,106;4473020,156;40,405372685700;-3,748574019099;CT_103_050;CALLE CEBREROS, 76
33694;Orgánica;O 800 CT;1;LATINA;LUCERO;Carga Trasera;436481,106;4473020,156;40,405372685700;-3,748574019099;CT_103_050;CALLE CEBREROS, 76
33695;Resto;R 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436877,187;4471300,603;40,389912352177;-3,743736076809;CT_114_042;CALLE CASIMIRO ESCUDERO, 13
33696;Resto;R 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436877,187;4471300,603;40,389912352177;-3,743736076809;CT_114_042;CALLE CASIMIRO ESCUDERO, 13
33697;PMB;E 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436877,187;4471300,603;40,389912352177;-3,743736076809;CT_114_042;CALLE CASIMIRO ESCUDERO, 13
33698;Orgánica;O 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436877,187;4471300,603;40,389912352177;-3,743736076809;CT_114_042;CALLE CASIMIRO ESCUDERO, 13
33699;Resto;R 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436818,54;4470682,794;40,384342412884;-3,744365747278;CT_114_035;CALLE SATURNINO TEJERA, 21
33700;PMB;E 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436818,54;4470682,794;40,384342412884;-3,744365747278;CT_114_035;CALLE SATURNINO TEJERA, 21
33701;Orgánica;O 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436818,54;4470682,794;40,384342412884;-3,744365747278;CT_114_035;CALLE SATURNINO TEJERA, 21
33702;Resto;R 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436915,714;4472714,952;40,402656326683;-3,743422298373;CT_101_060;CALLE HURTUMPASCUAL, 1
33703;Resto;R 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436915,714;4472714,952;40,402656326683;-3,743422298373;CT_101_060;CALLE HURTUMPASCUAL, 1
33704;Resto;R 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436915,714;4472714,952;40,402656326683;-3,743422298373;CT_101_060;CALLE HURTUMPASCUAL, 1
33705;PMB;E 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436915,714;4472714,952;40,402656326683;-3,743422298373;CT_101_060;CALLE HURTUMPASCUAL, 1
33706;PMB;E 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436915,714;4472714,952;40,402656326683;-3,743422298373;CT_101_060;CALLE HURTUMPASCUAL, 1
33707;Orgánica;O 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436915,714;4472714,952;40,402656326683;-3,743422298373;CT_101_060;CALLE HURTUMPASCUAL, 1
33708;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436622,542;4473130,966;40,406381685373;-3,746918356371;CT_103_036;CALLE ALMAZAN, 42
33709;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436622,542;4473130,966;40,406381685373;-3,746918356371;CT_103_036;CALLE ALMAZAN, 42
33710;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436622,542;4473130,966;40,406381685373;-3,746918356371;CT_103_036;CALLE ALMAZAN, 42
33711;PMB;E 800 CT;1;LATINA;LUCERO;Carga Trasera;436622,542;4473130,966;40,406381685373;-3,746918356371;CT_103_036;CALLE ALMAZAN, 42
33712;PMB;E 800 CT;1;LATINA;LUCERO;Carga Trasera;436622,542;4473130,966;40,406381685373;-3,746918356371;CT_103_036;CALLE ALMAZAN, 42
33713;Orgánica;O 800 CT;1;LATINA;LUCERO;Carga Trasera;436622,542;4473130,966;40,406381685373;-3,746918356371;CT_103_036;CALLE ALMAZAN, 42
33714;Resto;R 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436849,707;4471310,608;40,390000398750;-3,744060822296;CL_104_004;CALLE PETIRROJO, 2
33715;PMB;E 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436849,707;4471310,608;40,390000398750;-3,744060822296;CL_104_004;CALLE PETIRROJO, 2
33716;Orgánica;O 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436849,707;4471310,608;40,390000398750;-3,744060822296;CL_104_004;CALLE PETIRROJO, 2
33717;Resto;R 2750 CL;1;LATINA;LUCERO;Carga Lateral;436305,516;4471962,947;40,395835506367;-3,750537412382;CL_103_025;CALLE DUQUESA DE PARCENT, 98
33718;PMB;E 2750 CL;1;LATINA;LUCERO;Carga Lateral;436305,516;4471962,947;40,395835506367;-3,750537412382;CL_103_025;CALLE DUQUESA DE PARCENT, 98
33719;Orgánica;O 2750 CL;1;LATINA;LUCERO;Carga Lateral;436305,516;4471962,947;40,395835506367;-3,750537412382;CL_103_025;CALLE DUQUESA DE PARCENT, 98
33720;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436752,582;4473304,704;40,407956676638;-3,745403194037;CT_103_103;CALLE EL GRECO, 13
33721;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436752,582;4473304,704;40,407956676638;-3,745403194037;CT_103_103;CALLE EL GRECO, 13
33722;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436752,582;4473304,704;40,407956676638;-3,745403194037;CT_103_103;CALLE EL GRECO, 13
33723;PMB;E 800 CT;1;LATINA;LUCERO;Carga Trasera;436752,582;4473304,704;40,407956676638;-3,745403194037;CT_103_103;CALLE EL GRECO, 13
33724;PMB;E 800 CT;1;LATINA;LUCERO;Carga Trasera;436752,582;4473304,704;40,407956676638;-3,745403194037;CT_103_103;CALLE EL GRECO, 13
33725;Orgánica;O 800 CT;1;LATINA;LUCERO;Carga Trasera;436752,582;4473304,704;40,407956676638;-3,745403194037;CT_103_103;CALLE EL GRECO, 13
33726;Resto;R 800 CT;1;LATINA;PUERTA DEL ANGEL;Carga Trasera;437368,073;4473190,213;40,406971827993;-3,738138623222;CT_102_114;CALLE FEDERICO MAYO, 8
33727;PMB;E 800 CT;1;LATINA;PUERTA DEL ANGEL;Carga Trasera;437368,073;4473190,213;40,406971827993;-3,738138623222;CT_102_114;CALLE FEDERICO MAYO, 8
33728;Orgánica;O 800 CT;1;LATINA;PUERTA DEL ANGEL;Carga Trasera;437368,073;4473190,213;40,406971827993;-3,738138623222;CT_102_114;CALLE FEDERICO MAYO, 8
33729;Resto;R 800 CT;1;MONCLOA-ARAVACA;CASA DE CAMPO;Carga Trasera;437549,695;4475869,165;40,431118552500;-3,736261359664;CT_091_049;CALLE SANTA FE, 10
33730;PMB;E 800 CT;1;MONCLOA-ARAVACA;CASA DE CAMPO;Carga Trasera;437549,695;4475869,165;40,431118552500;-3,736261359664;CT_091_049;CALLE SANTA FE, 10
33731;Orgánica;O 800 CT;1;MONCLOA-ARAVACA;CASA DE CAMPO;Carga Trasera;437549,695;4475869,165;40,431118552500;-3,736261359664;CT_091_049;CALLE SANTA FE, 10
33732;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;VISTA ALEGRE;Carga Superior;437186,646;4471306,2;40,389986164725;-3,740090758716;CS_114_090;CALLE PINZON, 12
33733;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;VISTA ALEGRE;Carga Superior;437186,646;4471306,2;40,389986164725;-3,740090758716;CS_114_090;CALLE PINZON, 12
33734;Vidrio;V 3100 CS;3;CARABANCHEL;VISTA ALEGRE;Carga Superior;437186,646;4471306,2;40,389986164725;-3,740090758716;CS_114_090;CALLE PINZON, 12
33735;Resto;R 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436898,757;4470541,801;40,383078364532;-3,743406790939;CL_114_034;CALLE NUESTRA SEÑORA DE LA LUZ, 13
33736;PMB;E 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436898,757;4470541,801;40,383078364532;-3,743406790939;CL_114_034;CALLE NUESTRA SEÑORA DE LA LUZ, 13
33737;Orgánica;O 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436898,757;4470541,801;40,383078364532;-3,743406790939;CL_114_034;CALLE NUESTRA SEÑORA DE LA LUZ, 13
33738;Vidrio;V 3100 CS;3;CARABANCHEL;SAN ISIDRO;Carga Superior;437370,951;4471937,715;40,395689007372;-3,737981482555;CS_113_068;CALLE VIA CARPETANA, 89
33739;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;SAN ISIDRO;Carga Superior;437370,951;4471937,715;40,395689007372;-3,737981482555;CS_113_068;CALLE VIA CARPETANA, 89
33740;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;VISTA ALEGRE;Carga Superior;437447,638;4470943,069;40,386734556727;-3,736980234514;CS_114_024;CALLE MATILDE HERNANDEZ, 81
33741;Vidrio;V 3100 CS;3;CARABANCHEL;VISTA ALEGRE;Carga Superior;437447,638;4470943,069;40,386734556727;-3,736980234514;CS_114_024;CALLE MATILDE HERNANDEZ, 81
33742;Resto;R 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436878,098;4472921,407;40,404513307553;-3,743886025912;CT_101_004;CALLE SEPULVEDA, 91
33743;Resto;R 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436878,098;4472921,407;40,404513307553;-3,743886025912;CT_101_004;CALLE SEPULVEDA, 91
33744;PMB;E 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436878,098;4472921,407;40,404513307553;-3,743886025912;CT_101_004;CALLE SEPULVEDA, 91
33745;Orgánica;O 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;436878,098;4472921,407;40,404513307553;-3,743886025912;CT_101_004;CALLE SEPULVEDA, 91
33746;Resto;R 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436965,338;4470519,211;40,382879903416;-3,742620216197;CL_114_035;CALLE NUESTRA SEÑORA DE LA LUZ, 9
33747;PMB;E 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436965,338;4470519,211;40,382879903416;-3,742620216197;CL_114_035;CALLE NUESTRA SEÑORA DE LA LUZ, 9
33748;Orgánica;O 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436965,338;4470519,211;40,382879903416;-3,742620216197;CL_114_035;CALLE NUESTRA SEÑORA DE LA LUZ, 9
33749;Resto;R 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436630,946;4470253,864;40,380464176153;-3,746533030977;CT_114_033;CALLE SAN MELITON, 6
33750;Resto;R 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436630,946;4470253,864;40,380464176153;-3,746533030977;CT_114_033;CALLE SAN MELITON, 6
33751;Resto;R 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436630,946;4470253,864;40,380464176153;-3,746533030977;CT_114_033;CALLE SAN MELITON, 6
33752;PMB;E 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436630,946;4470253,864;40,380464176153;-3,746533030977;CT_114_033;CALLE SAN MELITON, 6
33753;PMB;E 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436630,946;4470253,864;40,380464176153;-3,746533030977;CT_114_033;CALLE SAN MELITON, 6
33754;Orgánica;O 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436630,946;4470253,864;40,380464176153;-3,746533030977;CT_114_033;CALLE SAN MELITON, 6
33755;Orgánica;O 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;436630,946;4470253,864;40,380464176153;-3,746533030977;CT_114_033;CALLE SAN MELITON, 6
33756;Papel-Cartón;PC 3100 CS;1;LATINA;LUCERO;Carga Superior;436812,511;4472094,698;40,397060995007;-3,744576843573;CS_103_055;CALLE ALHAMBRA, 76
33757;Vidrio;V 3100 CS;1;LATINA;LUCERO;Carga Superior;436812,511;4472094,698;40,397060995007;-3,744576843573;CS_103_055;CALLE ALHAMBRA, 76
33758;Resto;R 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436842,972;4471602,019;40,392625043874;-3,744169067492;CL_104_013;CALLE JOSE MAURELO, 3
33759;PMB;E 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436842,972;4471602,019;40,392625043874;-3,744169067492;CL_104_013;CALLE JOSE MAURELO, 3
33760;Orgánica;O 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436842,972;4471602,019;40,392625043874;-3,744169067492;CL_104_013;CALLE JOSE MAURELO, 3
33761;Resto;R 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437017,76;4471099,469;40,388111089240;-3,742060038570;CL_114_144;CALLE LAGUNA, 123
33762;PMB;E 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437017,76;4471099,469;40,388111089240;-3,742060038570;CL_114_144;CALLE LAGUNA, 123
33763;Orgánica;O 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437017,76;4471099,469;40,388111089240;-3,742060038570;CL_114_144;CALLE LAGUNA, 123
33764;Resto;R 800 CT;1;LATINA;PUERTA DEL ANGEL;Carga Trasera;437135,779;4473360,294;40,408486479173;-3,740892871975;CT_102_287;CALLE DOMINGO DE ZAIZITA, 4
33765;PMB;E 800 CT;1;LATINA;PUERTA DEL ANGEL;Carga Trasera;437135,779;4473360,294;40,408486479173;-3,740892871975;CT_102_287;CALLE DOMINGO DE ZAIZITA, 4
33766;Orgánica;O 800 CT;1;LATINA;PUERTA DEL ANGEL;Carga Trasera;437135,779;4473360,294;40,408486479173;-3,740892871975;CT_102_287;CALLE DOMINGO DE ZAIZITA, 4
33767;Resto;R 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437163,175;4470863,173;40,385993410884;-3,740323579139;CL_114_089;CALLE CASTROJERIZ, 9
33768;PMB;E 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437163,175;4470863,173;40,385993410884;-3,740323579139;CL_114_089;CALLE CASTROJERIZ, 9
33769;Orgánica;O 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437163,175;4470863,173;40,385993410884;-3,740323579139;CL_114_089;CALLE CASTROJERIZ, 9
33770;PMB;E 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;437109,524;4470729,471;40,384784915355;-3,740942429719;CT_114_073;CALLE BATALLA DE TORRIJOS, 21
33771;PMB;E 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;437109,524;4470729,471;40,384784915355;-3,740942429719;CT_114_073;CALLE BATALLA DE TORRIJOS, 21
33772;Orgánica;O 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;437109,524;4470729,471;40,384784915355;-3,740942429719;CT_114_073;CALLE BATALLA DE TORRIJOS, 21
33773;Resto;R 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;437109,524;4470729,471;40,384784915355;-3,740942429719;CT_114_073;CALLE BATALLA DE TORRIJOS, 21
33774;Resto;R 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;437109,524;4470729,471;40,384784915355;-3,740942429719;CT_114_073;CALLE BATALLA DE TORRIJOS, 21
33775;Resto;R 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;437109,524;4470729,471;40,384784915355;-3,740942429719;CT_114_073;CALLE BATALLA DE TORRIJOS, 21
33776;PMB;E 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;437109,524;4470729,471;40,384784915355;-3,740942429719;CT_114_073;CALLE BATALLA DE TORRIJOS, 21
33777;Orgánica;O 800 CT;3;CARABANCHEL;VISTA ALEGRE;Carga Trasera;437109,524;4470729,471;40,384784915355;-3,740942429719;CT_114_073;CALLE BATALLA DE TORRIJOS, 21
33778;Papel-Cartón;PC 3100 CS;1;LATINA;LUCERO;Carga Superior;436236,542;4473279,73;40,407692335387;-3,751481993157;CS_103_035;CALLE VILLAMANIN, 25
33779;Vidrio;V 3100 CS;1;LATINA;LUCERO;Carga Superior;436236,542;4473279,73;40,407692335387;-3,751481993157;CS_103_035;CALLE VILLAMANIN, 25
33780;Resto;R 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437206,635;4470752,085;40,384995957115;-3,739800638450;CL_114_122;PASEO MARCELINO CAMACHO, 6
33781;Resto;R 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437206,635;4470752,085;40,384995957115;-3,739800638450;CL_114_122;PASEO MARCELINO CAMACHO, 6
33782;PMB;E 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437206,635;4470752,085;40,384995957115;-3,739800638450;CL_114_122;PASEO MARCELINO CAMACHO, 6
33783;Orgánica;O 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;437206,635;4470752,085;40,384995957115;-3,739800638450;CL_114_122;PASEO MARCELINO CAMACHO, 6
33784;Resto;R 2750 CL;3;CARABANCHEL;BUENAVISTA;Carga Lateral;436261,818;4469638,22;40,374890032513;-3,750819702554;CL_116_021;CALLE EUGENIA DE MONTIJO, 91
33785;PMB;E 2750 CL;3;CARABANCHEL;BUENAVISTA;Carga Lateral;436261,818;4469638,22;40,374890032513;-3,750819702554;CL_116_021;CALLE EUGENIA DE MONTIJO, 91
33786;Orgánica;O 2750 CL;3;CARABANCHEL;BUENAVISTA;Carga Lateral;436261,818;4469638,22;40,374890032513;-3,750819702554;CL_116_021;CALLE EUGENIA DE MONTIJO, 91
33787;Resto;R 800 CT;3;CARABANCHEL;BUENAVISTA;Carga Trasera;436534,949;4469156,88;40,370574746950;-3,747554629153;CT_116_021;CALLE ISABEL PATACON, 6
33788;Resto;R 800 CT;3;CARABANCHEL;BUENAVISTA;Carga Trasera;436534,949;4469156,88;40,370574746950;-3,747554629153;CT_116_021;CALLE ISABEL PATACON, 6
33789;Resto;R 800 CT;3;CARABANCHEL;BUENAVISTA;Carga Trasera;436534,949;4469156,88;40,370574746950;-3,747554629153;CT_116_021;CALLE ISABEL PATACON, 6
33790;PMB;E 800 CT;3;CARABANCHEL;BUENAVISTA;Carga Trasera;436534,949;4469156,88;40,370574746950;-3,747554629153;CT_116_021;CALLE ISABEL PATACON, 6
33791;Orgánica;O 800 CT;3;CARABANCHEL;BUENAVISTA;Carga Trasera;436534,949;4469156,88;40,370574746950;-3,747554629153;CT_116_021;CALLE ISABEL PATACON, 6
33792;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;VISTA ALEGRE;Carga Superior;436810,337;4470577,051;40,383389211164;-3,744451895025;CS_114_014;CALLE NUESTRA SEÑORA DE LA LUZ, 17
33793;Vidrio;V 3100 CS;3;CARABANCHEL;VISTA ALEGRE;Carga Superior;436810,337;4470577,051;40,383389211164;-3,744451895025;CS_114_014;CALLE NUESTRA SEÑORA DE LA LUZ, 17
33794;Resto;R 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436686,903;4471377,556;40,390591136950;-3,745985541960;CL_104_007;CALLE PETIRROJO, 1
33795;PMB;E 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436686,903;4471377,556;40,390591136950;-3,745985541960;CL_104_007;CALLE PETIRROJO, 1
33796;Orgánica;O 2750 CL;1;LATINA;ALUCHE;Carga Lateral;436686,903;4471377,556;40,390591136950;-3,745985541960;CL_104_007;CALLE PETIRROJO, 1
33797;Resto;R 2750 CL;3;CARABANCHEL;SAN ISIDRO;Carga Lateral;437325,037;4471720,975;40,393733064847;-3,738501129580;CL_113_112;CALLE CASTELLFLORITE, 7
33798;PMB;E 2750 CL;3;CARABANCHEL;SAN ISIDRO;Carga Lateral;437325,037;4471720,975;40,393733064847;-3,738501129580;CL_113_112;CALLE CASTELLFLORITE, 7
33799;Orgánica;O 2750 CL;3;CARABANCHEL;SAN ISIDRO;Carga Lateral;437325,037;4471720,975;40,393733064847;-3,738501129580;CL_113_112;CALLE CASTELLFLORITE, 7
33800;Papel-Cartón;PC 3100 CS;1;LATINA;ALUCHE;Carga Superior;436946,376;4471807,388;40,394482930199;-3,742971106012;CS_104_032;AVENIDA NUESTRA SEÑORA DE VALVANERA, 183
33801;Vidrio;V 3100 CS;1;LATINA;ALUCHE;Carga Superior;436946,376;4471807,388;40,394482930199;-3,742971106012;CS_104_032;AVENIDA NUESTRA SEÑORA DE VALVANERA, 183
33802;Resto;R 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;437094,006;4472868,12;40,404049617052;-3,741336505046;CT_101_069;CALLE ANSAR, 50
33803;PMB;E 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;437094,006;4472868,12;40,404049617052;-3,741336505046;CT_101_069;CALLE ANSAR, 50
33804;Orgánica;O 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;437094,006;4472868,12;40,404049617052;-3,741336505046;CT_101_069;CALLE ANSAR, 50
33805;Resto;R 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;437209,511;4472836,229;40,403771048397;-3,739972259854;CT_101_070;CALLE CARLOS FUENTES, 6
33806;Resto;R 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;437209,511;4472836,229;40,403771048397;-3,739972259854;CT_101_070;CALLE CARLOS FUENTES, 6
33807;PMB;E 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;437209,511;4472836,229;40,403771048397;-3,739972259854;CT_101_070;CALLE CARLOS FUENTES, 6
33808;PMB;E 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;437209,511;4472836,229;40,403771048397;-3,739972259854;CT_101_070;CALLE CARLOS FUENTES, 6
33809;Orgánica;O 800 CT;1;LATINA;LOS CARMENES;Carga Trasera;437209,511;4472836,229;40,403771048397;-3,739972259854;CT_101_070;CALLE CARLOS FUENTES, 6
33810;Resto;R 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436901,585;4470960,53;40,386850674585;-3,743414947158;CL_114_071;AVENIDA NUESTRA SEÑORA DE FATIMA, 3
33811;PMB;E 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436901,585;4470960,53;40,386850674585;-3,743414947158;CL_114_071;AVENIDA NUESTRA SEÑORA DE FATIMA, 3
33812;Orgánica;O 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436901,585;4470960,53;40,386850674585;-3,743414947158;CL_114_071;AVENIDA NUESTRA SEÑORA DE FATIMA, 3
33813;Resto;R 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436433,944;4470661,233;40,384118928569;-3,748894307763;CL_114_011;CALLE FERNANDO DELGADO, 4
33814;PMB;E 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436433,944;4470661,233;40,384118928569;-3,748894307763;CL_114_011;CALLE FERNANDO DELGADO, 4
33815;Orgánica;O 2750 CL;3;CARABANCHEL;VISTA ALEGRE;Carga Lateral;436433,944;4470661,233;40,384118928569;-3,748894307763;CL_114_011;CALLE FERNANDO DELGADO, 4
33816;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436845,458;4473353,76;40,408405643911;-3,744313558954;CT_103_097;CALLE DANTE, 1
33817;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436845,458;4473353,76;40,408405643911;-3,744313558954;CT_103_097;CALLE DANTE, 1
33818;Resto;R 800 CT;1;LATINA;LUCERO;Carga Trasera;436845,458;4473353,76;40,408405643911;-3,744313558954;CT_103_097;CALLE DANTE, 1
33819;PMB;E 800 CT;1;LATINA;LUCERO;Carga Trasera;436845,458;4473353,76;40,408405643911;-3,744313558954;CT_103_097;CALLE DANTE, 1
33820;PMB;E 800 CT;1;LATINA;LUCERO;Carga Trasera;436845,458;4473353,76;40,408405643911;-3,744313558954;CT_103_097;CALLE DANTE, 1
